Well,Group,Measurement,Time,OCR,ECAR,PER
C09,5. GLC Dependency-ctl,16,100.0382041,57.94530644,39.88790437,0
C10,5. GLC Dependency-ctl,16,100.0382041,76.13596281,40.58676939,0
C11,6. GLC Capacity-ctl,16,100.0382041,43.21467956,27.60477846,0
C12,6. GLC Capacity-ctl,16,100.0382041,59.77595873,27.13561738,0
D01,1. GLN Dependency -ctl,16,100.0382041,87.3013325,37.2741434,0
D02,1. GLN Dependency -ctl,16,100.0382041,68.25239053,47.86427119,0
D03,2. GLN Capacity-ctl,16,100.0382041,90.39327402,42.27992342,0
D04,2. GLN Capacity-ctl,16,100.0382041,123.0926704,49.38621754,0
D05,3. FA Dependency-ctl,16,100.0382041,101.1020832,46.86403496,0
D06,3. FA Dependency-ctl,16,100.0382041,21.17815596,29.7125722,0
D07,4. FA Capacity-ctl,16,100.0382041,95.06147637,45.67588367,0
D08,4. FA Capacity-ctl,16,100.0382041,84.54649084,45.25603182,0
D09,5. GLC Dependency-ctl,16,100.0382041,99.26922378,50.63509047,0
D10,5. GLC Dependency-ctl,16,100.0382041,115.680357,54.20246661,0
D11,6. GLC Capacity-ctl,16,100.0382041,78.63006793,45.02701751,0
D12,6. GLC Capacity-ctl,16,100.0382041,141.5920581,70.06046962,0
E01,1. GLN Dependency -vpa,16,100.0382041,70.89203011,52.32306132,0
E02,1. GLN Dependency -vpa,16,100.0382041,44.25524979,41.00442295,0
E03,2. GLN Capacity-vpa,16,100.0382041,85.6726636,52.50246242,0
E04,2. GLN Capacity-vpa,16,100.0382041,67.98696601,38.79142407,0
E05,3. FA Dependency-vpa,16,100.0382041,72.33456468,43.26813809,0
E06,3. FA Dependency-vpa,16,100.0382041,84.74787628,48.13629747,0
E07,4. FA Capacity-vpa,16,100.0382041,79.87754727,53.77246688,0
E08,4. FA Capacity-vpa,16,100.0382041,86.7403584,55.50175069,0
E09,5. GLC Dependency-vpa,16,100.0382041,74.91254705,52.25695983,0
E10,5. GLC Dependency-vpa,16,100.0382041,61.00624774,35.88235185,0
E11,6. GLC Capacity-vpa,16,100.0382041,55.25174899,41.27290391,0
E12,6. GLC Capacity-vpa,16,100.0382041,58.80621173,34.39756491,0
F01,1. GLN Dependency -vpa,16,100.0382041,6.67268966,25.54466046,0
F02,1. GLN Dependency -vpa,16,100.0382041,44.02401191,42.72242462,0
F03,2. GLN Capacity-vpa,16,100.0382041,52.01036437,42.90024146,0
F04,2. GLN Capacity-vpa,16,100.0382041,31.41865062,31.50861419,0
F05,3. FA Dependency-vpa,16,100.0382041,64.03010861,36.33902663,0
F06,3. FA Dependency-vpa,16,100.0382041,107.2828503,51.69625483,0
F07,4. FA Capacity-vpa,16,100.0382041,68.53320811,39.42127497,0
F08,4. FA Capacity-vpa,16,100.0382041,111.8477245,68.08157411,0
F09,5. GLC Dependency-vpa,16,100.0382041,65.9860713,45.78822543,0
F10,5. GLC Dependency-vpa,16,100.0382041,63.73290349,39.0893584,0
F11,6. GLC Capacity-vpa,16,100.0382041,53.25791563,35.9189321,0
F12,6. GLC Capacity-vpa,16,100.0382041,54.44772069,30.86330597,0
G01,1. GLN Dependency -vpa,16,100.0382041,31.7097889,26.90492927,0
G02,1. GLN Dependency -vpa,16,100.0382041,62.03886667,45.35636349,0
G03,2. GLN Capacity-vpa,16,100.0382041,76.98756186,46.31936911,0
G04,2. GLN Capacity-vpa,16,100.0382041,67.66336937,40.62322914,0
G05,3. FA Dependency-vpa,16,100.0382041,6.15347528,33.75366122,0
G06,3. FA Dependency-vpa,16,100.0382041,90.69467156,66.05202118,0
G07,4. FA Capacity-vpa,16,100.0382041,81.41237121,65.25710549,0
G08,4. FA Capacity-vpa,16,100.0382041,-80.6052826,45.19551217,0
G09,5. GLC Dependency-vpa,16,100.0382041,80.82334226,51.89669802,0
G10,5. GLC Dependency-vpa,16,100.0382041,88.27918834,54.16053766,0
G11,6. GLC Capacity-vpa,16,100.0382041,83.61461611,45.67121894,0
G12,6. GLC Capacity-vpa,16,100.0382041,52.30694678,41.52722645,0
H01,Background,16,100.0382041,0,0,0
H02,1. GLN Dependency -vpa,16,100.0382041,69.11732679,37.19508295,0
H03,2. GLN Capacity-vpa,16,100.0382041,36.51201317,47.96972713,0
H04,2. GLN Capacity-vpa,16,100.0382041,-91.21052092,41.33316782,0
H05,3. FA Dependency-vpa,16,100.0382041,64.76042138,48.76204921,0
H06,3. FA Dependency-vpa,16,100.0382041,74.10223033,54.54516019,0
H07,4. FA Capacity-vpa,16,100.0382041,23.72221621,58.85693035,0
H08,4. FA Capacity-vpa,16,100.0382041,53.3006204,41.05800256,0
H09,5. GLC Dependency-vpa,16,100.0382041,74.95854531,59.0430562,0
H10,5. GLC Dependency-vpa,16,100.0382041,130.2186736,110.6558684,0
H11,6. GLC Capacity-vpa,16,100.0382041,77.40496551,63.77228727,0
H12,Background,16,100.0382041,0,0,0
A01,Background,17,106.6040523,0,0,0
A02,1. GLN Dependency -ctl,17,106.6040523,81.43041187,29.59513582,0
A03,2. GLN Capacity-ctl,17,106.6040523,65.18104907,23.06809372,0
A04,2. GLN Capacity-ctl,17,106.6040523,56.55564161,23.33247601,0
A05,3. FA Dependency-ctl,17,106.6040523,76.61121237,27.49978495,0
A06,3. FA Dependency-ctl,17,106.6040523,63.27311706,23.45042005,0
A07,4. FA Capacity-ctl,17,106.6040523,66.20652897,27.24884173,0
A08,4. FA Capacity-ctl,17,106.6040523,69.71699287,28.20452285,0
A09,5. GLC Dependency-ctl,17,106.6040523,65.12991386,28.4037134,0
A10,5. GLC Dependency-ctl,17,106.6040523,66.40428727,31.16121635,0
A11,6. GLC Capacity-ctl,17,106.6040523,68.24960614,36.69724212,0
A12,Background,17,106.6040523,0,0,0
B01,1. GLN Dependency -ctl,17,106.6040523,82.81099687,41.22229055,0
B02,1. GLN Dependency -ctl,17,106.6040523,56.51319355,26.01812325,0
B03,2. GLN Capacity-ctl,17,106.6040523,70.5306132,33.95433566,0
B04,2. GLN Capacity-ctl,17,106.6040523,56.69707356,24.79638451,0
B05,3. FA Dependency-ctl,17,106.6040523,62.75677164,24.02502203,0
B06,3. FA Dependency-ctl,17,106.6040523,62.94750968,22.98102377,0
B07,4. FA Capacity-ctl,17,106.6040523,62.69400771,28.54474833,0
B08,4. FA Capacity-ctl,17,106.6040523,102.0267504,42.65709509,0
B09,5. GLC Dependency-ctl,17,106.6040523,49.08030608,48.41732295,0
B10,5. GLC Dependency-ctl,17,106.6040523,66.44786795,30.17787772,0
B11,6. GLC Capacity-ctl,17,106.6040523,64.82761392,27.39395737,0
B12,6. GLC Capacity-ctl,17,106.6040523,60.52479666,29.41223534,0
C01,1. GLN Dependency -ctl,17,106.6040523,42.83504401,27.71936435,0
C02,1. GLN Dependency -ctl,17,106.6040523,57.0042879,25.70150358,0
C03,2. GLN Capacity-ctl,17,106.6040523,64.8924564,28.30662928,0
C04,2. GLN Capacity-ctl,17,106.6040523,66.59284019,33.10056781,0
C05,3. FA Dependency-ctl,17,106.6040523,84.01126102,31.34420863,0
C06,3. FA Dependency-ctl,17,106.6040523,52.23286427,26.09604825,0
C07,4. FA Capacity-ctl,17,106.6040523,73.90107015,39.51239861,0
C08,4. FA Capacity-ctl,17,106.6040523,66.65233041,32.53044646,0
C09,5. GLC Dependency-ctl,17,106.6040523,57.95536908,35.18581084,0
C10,5. GLC Dependency-ctl,17,106.6040523,75.38649562,34.39519215,0
C11,6. GLC Capacity-ctl,17,106.6040523,42.98062361,23.02653712,0
C12,6. GLC Capacity-ctl,17,106.6040523,60.2080752,24.63173492,0
D01,1. GLN Dependency -ctl,17,106.6040523,86.38085406,28.65750388,0
D02,1. GLN Dependency -ctl,17,106.6040523,71.61676802,38.18499441,0
D03,2. GLN Capacity-ctl,17,106.6040523,92.31409115,34.23823128,0
D04,2. GLN Capacity-ctl,17,106.6040523,122.3572001,39.3591449,0
D05,3. FA Dependency-ctl,17,106.6040523,101.199523,37.43907586,0
D06,3. FA Dependency-ctl,17,106.6040523,20.54284634,20.71964299,0
D07,4. FA Capacity-ctl,17,106.6040523,91.07306121,37.86780211,0
D08,4. FA Capacity-ctl,17,106.6040523,83.99006729,36.89044747,0
D09,5. GLC Dependency-ctl,17,106.6040523,97.81630051,42.15934404,0
D10,5. GLC Dependency-ctl,17,106.6040523,118.2092247,42.66171383,0
D11,6. GLC Capacity-ctl,17,106.6040523,79.81116502,37.2548833,0
D12,6. GLC Capacity-ctl,17,106.6040523,142.2893051,57.27826125,0
E01,1. GLN Dependency -vpa,17,106.6040523,72.25857053,44.02790488,0
E02,1. GLN Dependency -vpa,17,106.6040523,46.86227882,31.27750059,0
E03,2. GLN Capacity-vpa,17,106.6040523,85.57537775,41.62566746,0
E04,2. GLN Capacity-vpa,17,106.6040523,66.77108081,32.22977645,0
E05,3. FA Dependency-vpa,17,106.6040523,73.18445498,35.76647496,0
E06,3. FA Dependency-vpa,17,106.6040523,83.6489937,36.30236126,0
E07,4. FA Capacity-vpa,17,106.6040523,79.1247346,42.20388332,0
E08,4. FA Capacity-vpa,17,106.6040523,84.60322719,45.3010185,0
E09,5. GLC Dependency-vpa,17,106.6040523,75.31102813,41.54709461,0
E10,5. GLC Dependency-vpa,17,106.6040523,59.89711129,28.86409569,0
E11,6. GLC Capacity-vpa,17,106.6040523,54.54225315,33.98703611,0
E12,6. GLC Capacity-vpa,17,106.6040523,59.81364851,27.64231981,0
F01,1. GLN Dependency -vpa,17,106.6040523,8.520734804,19.77946516,0
F02,1. GLN Dependency -vpa,17,106.6040523,44.55955819,32.91321388,0
F03,2. GLN Capacity-vpa,17,106.6040523,51.18667306,34.66136258,0
F04,2. GLN Capacity-vpa,17,106.6040523,32.99707377,24.52919,0
F05,3. FA Dependency-vpa,17,106.6040523,62.5427631,30.31276248,0
F06,3. FA Dependency-vpa,17,106.6040523,104.955276,38.65360443,0
F07,4. FA Capacity-vpa,17,106.6040523,67.49564255,32.91010184,0
F08,4. FA Capacity-vpa,17,106.6040523,110.2100962,57.55952668,0
F09,5. GLC Dependency-vpa,17,106.6040523,63.75179493,36.21378517,0
F10,5. GLC Dependency-vpa,17,106.6040523,62.35250753,32.92931478,0
F11,6. GLC Capacity-vpa,17,106.6040523,52.69000629,31.618214,0
F12,6. GLC Capacity-vpa,17,106.6040523,54.46859119,25.90910022,0
G01,1. GLN Dependency -vpa,17,106.6040523,32.40056432,21.42589546,0
G02,1. GLN Dependency -vpa,17,106.6040523,61.30751511,34.45889474,0
G03,2. GLN Capacity-vpa,17,106.6040523,74.64449868,37.35040717,0
G04,2. GLN Capacity-vpa,17,106.6040523,66.58836994,31.76567073,0
G05,3. FA Dependency-vpa,17,106.6040523,4.121212895,26.53002521,0
G06,3. FA Dependency-vpa,17,106.6040523,88.08918864,45.96261363,0
G07,4. FA Capacity-vpa,17,106.6040523,78.09235919,44.20839663,0
G08,4. FA Capacity-vpa,17,106.6040523,-83.67020869,32.9786027,0
G09,5. GLC Dependency-vpa,17,106.6040523,76.07562869,36.51786615,0
G10,5. GLC Dependency-vpa,17,106.6040523,88.31439236,45.40577779,0
G11,6. GLC Capacity-vpa,17,106.6040523,81.20670438,35.70791872,0
G12,6. GLC Capacity-vpa,17,106.6040523,51.24497656,32.80717876,0
H01,Background,17,106.6040523,0,0,0
H02,1. GLN Dependency -vpa,17,106.6040523,65.59879871,29.63830189,0
H03,2. GLN Capacity-vpa,17,106.6040523,36.56101726,40.36439836,0
H04,2. GLN Capacity-vpa,17,106.6040523,-94.67118022,29.00234182,0
H05,3. FA Dependency-vpa,17,106.6040523,64.07313094,33.76467945,0
H06,3. FA Dependency-vpa,17,106.6040523,72.23812624,38.08431951,0
H07,4. FA Capacity-vpa,17,106.6040523,17.80091635,43.84798654,0
H08,4. FA Capacity-vpa,17,106.6040523,49.21698766,34.28581273,0
H09,5. GLC Dependency-vpa,17,106.6040523,73.87724056,50.27355807,0
H10,5. GLC Dependency-vpa,17,106.6040523,127.1169395,93.0458333,0
H11,6. GLC Capacity-vpa,17,106.6040523,77.97508426,54.39839169,0
H12,Background,17,106.6040523,0,0,0
A01,Background,18,113.1738477,0,0,0
A02,1. GLN Dependency -ctl,18,113.1738477,98.42128276,33.94855051,0
A03,2. GLN Capacity-ctl,18,113.1738477,77.6943635,27.09554992,0
A04,2. GLN Capacity-ctl,18,113.1738477,68.25999163,26.89968482,0
A05,3. FA Dependency-ctl,18,113.1738477,89.03004389,31.08151644,0
A06,3. FA Dependency-ctl,18,113.1738477,71.75526789,26.60999721,0
A07,4. FA Capacity-ctl,18,113.1738477,79.32538183,31.83142932,0
A08,4. FA Capacity-ctl,18,113.1738477,83.96659924,31.42530627,0
A09,5. GLC Dependency-ctl,18,113.1738477,78.0782067,31.75812458,0
A10,5. GLC Dependency-ctl,18,113.1738477,81.85907755,35.23350375,0
A11,6. GLC Capacity-ctl,18,113.1738477,88.26208138,39.8683728,0
A12,Background,18,113.1738477,0,0,0
B01,1. GLN Dependency -ctl,18,113.1738477,105.752042,47.2015206,0
B02,1. GLN Dependency -ctl,18,113.1738477,71.38170313,29.2428725,0
B03,2. GLN Capacity-ctl,18,113.1738477,91.08352981,39.75515375,0
B04,2. GLN Capacity-ctl,18,113.1738477,68.88254846,27.87723714,0
B05,3. FA Dependency-ctl,18,113.1738477,73.76846268,27.09778733,0
B06,3. FA Dependency-ctl,18,113.1738477,75.54854534,26.47069748,0
B07,4. FA Capacity-ctl,18,113.1738477,76.84142106,31.46459668,0
B08,4. FA Capacity-ctl,18,113.1738477,130.5881116,51.20052814,0
B09,5. GLC Dependency-ctl,18,113.1738477,60.44584017,49.98301576,0
B10,5. GLC Dependency-ctl,18,113.1738477,80.78763161,33.60383058,0
B11,6. GLC Capacity-ctl,18,113.1738477,80.40351133,30.71720937,0
B12,6. GLC Capacity-ctl,18,113.1738477,78.07852853,34.34666563,0
C01,1. GLN Dependency -ctl,18,113.1738477,56.70646867,30.74038204,0
C02,1. GLN Dependency -ctl,18,113.1738477,69.98500785,29.1614158,0
C03,2. GLN Capacity-ctl,18,113.1738477,73.99180856,30.61657321,0
C04,2. GLN Capacity-ctl,18,113.1738477,80.92202897,37.27788071,0
C05,3. FA Dependency-ctl,18,113.1738477,94.4756766,33.83904361,0
C06,3. FA Dependency-ctl,18,113.1738477,66.75246139,30.34581851,0
C07,4. FA Capacity-ctl,18,113.1738477,91.19836979,44.34351088,0
C08,4. FA Capacity-ctl,18,113.1738477,79.45590896,35.8991273,0
C09,5. GLC Dependency-ctl,18,113.1738477,70.8386184,38.65623824,0
C10,5. GLC Dependency-ctl,18,113.1738477,90.25042046,38.37621931,0
C11,6. GLC Capacity-ctl,18,113.1738477,52.093456,25.04899087,0
C12,6. GLC Capacity-ctl,18,113.1738477,76.87626366,27.76989798,0
D01,1. GLN Dependency -ctl,18,113.1738477,115.3537599,36.67023065,0
D02,1. GLN Dependency -ctl,18,113.1738477,109.7889506,47.07717255,0
D03,2. GLN Capacity-ctl,18,113.1738477,111.2382562,38.80775145,0
D04,2. GLN Capacity-ctl,18,113.1738477,151.1845773,48.06393865,0
D05,3. FA Dependency-ctl,18,113.1738477,122.8914389,43.33534346,0
D06,3. FA Dependency-ctl,18,113.1738477,43.08610739,27.22898774,0
D07,4. FA Capacity-ctl,18,113.1738477,124.9753395,48.50485793,0
D08,4. FA Capacity-ctl,18,113.1738477,106.8544022,44.22078872,0
D09,5. GLC Dependency-ctl,18,113.1738477,125.4910565,50.50921407,0
D10,5. GLC Dependency-ctl,18,113.1738477,156.1038349,52.45606944,0
D11,6. GLC Capacity-ctl,18,113.1738477,110.8439245,46.19741218,0
D12,6. GLC Capacity-ctl,18,113.1738477,218.326858,69.80387866,0
E01,1. GLN Dependency -vpa,18,113.1738477,92.37981859,48.45383904,0
E02,1. GLN Dependency -vpa,18,113.1738477,62.298938,34.48359457,0
E03,2. GLN Capacity-vpa,18,113.1738477,110.5265348,47.54906925,0
E04,2. GLN Capacity-vpa,18,113.1738477,85.60722812,37.19426365,0
E05,3. FA Dependency-vpa,18,113.1738477,85.32038718,37.98315764,0
E06,3. FA Dependency-vpa,18,113.1738477,106.2777438,41.91077541,0
E07,4. FA Capacity-vpa,18,113.1738477,99.79657512,47.19638705,0
E08,4. FA Capacity-vpa,18,113.1738477,98.8420812,47.96635312,0
E09,5. GLC Dependency-vpa,18,113.1738477,93.64921295,45.9701812,0
E10,5. GLC Dependency-vpa,18,113.1738477,72.79998834,31.83887701,0
E11,6. GLC Capacity-vpa,18,113.1738477,67.23006875,36.5065602,0
E12,6. GLC Capacity-vpa,18,113.1738477,73.67917434,31.07614039,0
F01,1. GLN Dependency -vpa,18,113.1738477,21.22178409,23.06563285,0
F02,1. GLN Dependency -vpa,18,113.1738477,62.63558516,36.76987635,0
F03,2. GLN Capacity-vpa,18,113.1738477,72.06598889,39.43082289,0
F04,2. GLN Capacity-vpa,18,113.1738477,46.47110766,27.90432093,0
F05,3. FA Dependency-vpa,18,113.1738477,72.75134017,32.82137427,0
F06,3. FA Dependency-vpa,18,113.1738477,127.0631812,43.83518338,0
F07,4. FA Capacity-vpa,18,113.1738477,79.044869,35.65157665,0
F08,4. FA Capacity-vpa,18,113.1738477,143.3070549,66.8834689,0
F09,5. GLC Dependency-vpa,18,113.1738477,88.94933953,42.9264052,0
F10,5. GLC Dependency-vpa,18,113.1738477,74.50356839,35.62058369,0
F11,6. GLC Capacity-vpa,18,113.1738477,66.63689832,35.0504552,0
F12,6. GLC Capacity-vpa,18,113.1738477,64.80269394,28.57337399,0
G01,1. GLN Dependency -vpa,18,113.1738477,42.22171839,23.86248958,0
G02,1. GLN Dependency -vpa,18,113.1738477,83.9579222,40.47866359,0
G03,2. GLN Capacity-vpa,18,113.1738477,98.60060668,43.40666613,0
G04,2. GLN Capacity-vpa,18,113.1738477,83.86966005,36.23531135,0
G05,3. FA Dependency-vpa,18,113.1738477,19.93520744,30.4698098,0
G06,3. FA Dependency-vpa,18,113.1738477,124.5079794,54.54995394,0
G07,4. FA Capacity-vpa,18,113.1738477,122.4058685,54.91851611,0
G08,4. FA Capacity-vpa,18,113.1738477,-47.92671571,42.15215642,0
G09,5. GLC Dependency-vpa,18,113.1738477,112.5752932,46.3400857,0
G10,5. GLC Dependency-vpa,18,113.1738477,120.8789387,54.19783051,0
G11,6. GLC Capacity-vpa,18,113.1738477,97.40292565,39.0244334,0
G12,6. GLC Capacity-vpa,18,113.1738477,65.98198117,38.44963177,0
H01,Background,18,113.1738477,0,0,0
H02,1. GLN Dependency -vpa,18,113.1738477,79.33954458,33.2152121,0
H03,2. GLN Capacity-vpa,18,113.1738477,59.18220441,45.42587455,0
H04,2. GLN Capacity-vpa,18,113.1738477,-60.20440885,37.99212579,0
H05,3. FA Dependency-vpa,18,113.1738477,103.1571702,43.45780528,0
H06,3. FA Dependency-vpa,18,113.1738477,110.2906877,48.29644492,0
H07,4. FA Capacity-vpa,18,113.1738477,60.55516937,53.9526884,0
H08,4. FA Capacity-vpa,18,113.1738477,77.21480808,40.41455477,0
H09,5. GLC Dependency-vpa,18,113.1738477,94.95949092,55.11632447,0
H10,5. GLC Dependency-vpa,18,113.1738477,178.6823768,104.8016643,0
H11,6. GLC Capacity-vpa,18,113.1738477,105.5327683,60.88129879,0
H12,Background,18,113.1738477,0,0,0
