Samples,VPA,FA,VPA_FApC10,VPA_FApC100,VPA_FApC102,VPA_FApC103,VPA_FApC105,VPA_FApC108,VPA_FApC109,VPA_FApC11,VPA_FApC110,VPA_FApC112,VPA_FApC114,VPA_FApC117,VPA_FApC118,VPA_FApC119,VPA_FApC12,VPA_FApC120,VPA_FApC121,VPA_FApC123,VPA_FApC124,VPA_FApC125,VPA_FApC126,VPA_FApC127,VPA_FApC129,VPA_FApC13,VPA_FApC131,VPA_FApC132,VPA_FApC134,VPA_FApC135,VPA_FApC136,VPA_FApC137,VPA_FApC138,VPA_FApC139,VPA_FApC14,VPA_FApC140,VPA_FApC141,VPA_FApC144,VPA_FApC147,VPA_FApC149,VPA_FApC150,VPA_FApC151,VPA_FApC152,VPA_FApC153,VPA_FApC154,VPA_FApC155,VPA_FApC156,VPA_FApC157,VPA_FApC158,VPA_FApC159,VPA_FApC16,VPA_FApC162,VPA_FApC163,VPA_FApC164,VPA_FApC165,VPA_FApC166,VPA_FApC167,VPA_FApC168,VPA_FApC17,VPA_FApC2,VPA_FApC21,VPA_FApC22,VPA_FApC23,VPA_FApC24,VPA_FApC25,VPA_FApC28,VPA_FApC29,VPA_FApC3,VPA_FApC33,VPA_FApC34,VPA_FApC35,VPA_FApC36,VPA_FApC37,VPA_FApC4,VPA_FApC40,VPA_FApC41,VPA_FApC43,VPA_FApC45,VPA_FApC47,VPA_FApC5,VPA_FApC50,VPA_FApC51,VPA_FApC52,VPA_FApC54,VPA_FApC55,VPA_FApC56,VPA_FApC57,VPA_FApC60,VPA_FApC61,VPA_FApC62,VPA_FApC63,VPA_FApC65,VPA_FApC66,VPA_FApC67,VPA_FApC68,VPA_FApC69,VPA_FApC70,VPA_FApC71,VPA_FApC73,VPA_FApC74,VPA_FApC75,VPA_FApC76,VPA_FApC77,VPA_FApC78,VPA_FApC79,VPA_FApC8,VPA_FApC81,VPA_FApC82,VPA_FApC83,VPA_FApC84,VPA_FApC85,VPA_FApC86,VPA_FApC87,VPA_FApC88,VPA_FApC89,VPA_FApC9,VPA_FApC90,VPA_FApC93,VPA_FApC95,VPA_FApC97,VPA_FApC98,VPA_FApC99
T1_P2_V4,vpa,cntrl,0.004381528193780258,-0.0972548020906027,-0.41228860541350676,-0.2078264440707362,0.07874523315841907,-0.1426450247183298,-0.1652080122576793,0.2577877482324898,-0.03566711476510042,0.04363229699508948,-0.012661478000024793,-0.20260193979392854,-0.2690925046521778,-0.5527629748855324,-0.14640113892071294,-0.07528395919819399,-0.31937842389131277,-0.13685229189584047,-0.2704606474163575,-0.12881617676146548,-0.20534214754798996,-0.24709097563656912,-0.1536321098695618,-0.02689274758733337,-0.29890557546619667,-0.10870661258964442,-0.14550655223517778,-0.08846536035878949,0.27353305545102347,0.02511973325743129,0.06846250129004458,0.05046310749162492,-0.06738425883659908,0.0754179396234308,0.15569629941479107,0.09953491548812095,0.08670989307557209,0.11994911699752768,0.23188245500227395,-0.03855742067348826,0.3644103045661715,1.034609790108658,-0.15534622478376833,0.018912012620402187,-0.09700796007751585,0.02509138274527849,-0.07411977948654729,-0.3897113416389764,0.3297777870156864,0.0817412330985947,-0.10499958203411014,0.07524217492998367,-0.03193179341171918,-0.04353434383642857,-0.13095302942768478,-0.013567274798017448,-0.0666757434541782,-0.07668623577288733,0.10704452257976238,-0.041870312108726125,-0.12105820598823964,-0.07774426655684613,0.04323463720600998,0.20063992361744692,-0.09570548185410158,0.005947310743224304,-0.058837919205663704,0.35213820003950186,-0.23443400276368512,-0.2493229256540512,-0.12170494813648694,-0.055938541763782754,-0.02976687428208121,8.05910287469111e-4,0.11200998576292898,-0.041946828103675296,-0.25819895631282325,0.014671505764595374,0.22786815484897638,0.05403812273627509,0.05936148682413672,0.06283813261881585,-0.4679713581320802,0.024221592094796185,-0.11075612738923014,0.006629930293304647,-0.6154378719362718,-0.09749893097049321,0.3082058690038418,-0.5438129286217996,0.025550525657885233,0.013301833898219149,-0.5582796663377477,-0.007275719413758264,0.231280179115732,0.09582330557218638,0.016773009915892048,-0.2395493956709509,-0.3258924377689497,-0.13617064608191812,0.041408594045117625,0.13548251358735336,-0.9647060966898272,-0.08051043974389267,0.3285798386465508,-0.19171942957521532,-0.2156653080895919,-0.346755138328849,0.2062590699341954,0.10871641688869961,-0.1213448026648791,-0.06299815669351326,-0.1474625811656902,-0.08132285076142487,0.38523885694599397,-0.10201268893155102,0.11932566970716081,-1.1615144239816564,-0.059948831319064894,-0.12083796930614679
T1_P2_VFA2,vpa,fa,-0.011116290079656865,0.3288741116710649,-0.5165523182328728,-0.014874232442402421,0.4498055971847196,-0.07269091567050628,0.08621701199546555,0.010670810812440201,-0.10875180434391057,0.2582157259965823,-0.003857485554464784,-0.22362133191990247,-0.12321634984083685,-0.21789855434651106,-0.055203914462087875,-0.1585799790170933,0.10854523318148221,0.051279717891553306,-0.6416092842313512,0.022486788001645355,0.33850599560510647,-0.2940654715076874,0.02233674969379376,0.10126590579082498,0.028958606685092647,0.07711376467276734,0.07074922637905753,0.4605071770843772,0.12163896271746867,-0.15503763983214602,-0.013258940202554246,0.06864686216828235,-0.10463701043474584,-0.24998412499834355,-0.08758863872691795,0.06756792706223613,0.045561631575689876,0.23612626130386494,0.19872736767499827,0.19575002087865648,-0.45548567312315935,0.6851906509174743,0.09033715882273669,0.033294688579043275,0.05198766653862307,-0.019743493043764826,0.03345513519868083,0.2027383143715062,0.23577968587613843,0.017668809255367415,-0.013428668684146446,0.025791272139081126,0.04519784521779305,0.08191742999618161,-0.020416799379253184,-0.2701039335781141,-2.209516673347318,8.654900851490493e-4,0.047420623357606904,-0.001979720506378742,0.42183346173626735,-0.03481103329348373,0.011020649566788682,0.037283900563054,-0.042383748018333584,-0.02815724622093735,-0.19189397469485917,0.13549844555539453,-0.1780212996785405,-0.16022821315220256,-0.3576519407652334,-0.02094245910171606,-0.07289285369499657,-0.05512361316773758,-0.019777237659924965,0.10222634887106191,-0.26040909733102235,-0.145248166636402,0.012695215647528388,-0.0052223358078585976,-0.15919669056613658,-0.035752023336825665,-0.4291273678728988,0.008616160721718915,-0.002961909987440739,0.08697505430989136,0.24428137969568642,-0.20454568939160184,-0.3656542229282278,-0.1740938593689187,-0.024004213047677376,-2.040972712354823e-4,-0.4929294552586957,0.051864031921068914,-0.3940833183975137,0.010537094869679124,-0.1705801306771331,0.33577471805243214,0.4055612064691024,-0.08021763983134944,0.02230098004019756,0.107115107106079,0.012652078056441432,-0.035305510146759006,0.2773216767509626,0.43121051965356916,-0.03706857398758072,-0.26511454909907023,0.08812778934993869,0.2653666210097124,0.11566027124723682,-5.333249912912452e-4,-0.1129288797669642,-0.036648848594953876,0.6011349898608747,-0.04610881459554683,0.07900484872457401,-0.6379006461737328,-5.171714212671673e-4,-0.12343776481932492
T1_P3_C4,cntrl,cntrl,-0.047371129074812106,-0.5600128638216179,0.6621932880277515,0.40966365880320577,-0.26773095101667643,0.5283551520732789,-0.20628053972896565,0.025674305206960676,-0.08582724599511737,0.4771322697691765,-0.2572954889859125,0.4812258038408158,0.4695779914929505,0.6114716715987571,-0.005647545226596766,0.19166853192251054,0.43713185407351474,0.4038717831066961,0.44645619534425834,0.5485027435169685,0.19141807895827936,-0.05605478978422075,-0.0799409821759055,-0.07581171690478236,-0.24043176142643027,-0.01714209101686101,0.008931744184336274,-0.487209672720956,-0.3944746896848904,-1.3670539345467627,-0.41207650159910264,-0.40195055632968846,0.10109773353264531,0.08972335073635593,-0.42906729032770213,-0.43691476177669986,-0.34674287142302146,-0.22915931915821325,-0.3100816047037841,0.16759474974188193,-0.774052493134376,-0.9927715831590007,-0.24109282199551726,-0.12012449465004311,-0.09838474138539462,-0.4287112549812382,-0.1484813325808741,0.24039098740581155,-0.4685661254625406,-0.4616793216222521,-0.058944610995856274,-0.282889122090371,-0.11314087330738656,-0.17754884427404347,0.032556437003309256,-0.18766430578086124,0.3751484808932076,-0.1796489712742466,-0.133473605353185,-0.06751255128001046,0.6203792781754189,-0.04168337080242698,-0.1638385710725968,-0.09395608000615724,-0.006776771117408886,-0.04412049304320516,0.07087670665770898,-0.4020147020102639,0.14341571755826293,0.42392009428501864,-0.08174965324237218,-0.0023880832136967296,-0.005209513148781823,-0.15585599303443132,-0.10369130625420407,-0.15114660272081606,0.511921714350742,-0.057813812454017066,-0.2191264441334715,-0.1670159878820615,-0.3021140887335758,-0.31002695723428025,0.5140172444994204,-0.073313193427915,0.04825432355603382,-0.1338121800752466,0.30116296683375043,-0.5748916877906686,-0.008844381188525485,0.41829244549825584,-0.18761429545005914,-0.09096204321613838,0.48088630235550167,-0.26981298622945143,-0.10684911405388951,-0.11623404177872042,-0.1384019966819389,-0.2027606828097402,-0.10927608182289256,-0.10106650472205492,-0.1297743530806105,-0.14657009871604854,-0.9266563385802936,-0.10257271186179058,-0.5111270406073966,-0.01471042642960959,-0.04339322681112069,0.3442555459093987,-0.4440269680035987,-0.3942464968591348,-0.32126773624719435,-0.02803888511999225,-0.03649662204984604,-0.1045227625865858,-1.1702048638267684,0.13848245992403158,-0.27280527057028237,1.0481812332803915,0.10380827361248486,0.22051676492450584
T1_P3_FA4,cntrl,fa,0.23004197337046975,-0.07231497102777748,0.7531164125444018,0.6078713063926422,-0.2724806606699476,0.8860202330161367,-0.01288373523888397,-0.3301273153576308,0.044442767612586656,0.4252176750822238,-0.228714642529368,0.7231666191732538,0.6073895761330451,0.7910094713064626,0.09113638767948484,0.22048348655747457,0.6871099756206859,0.6555453339274442,0.39538600370351334,0.5065426372733308,0.34069989796213274,0.11510022633551834,0.31766877514083564,0.43328341566789536,-0.19362096010968569,0.2306771765698903,0.2167666568226886,0.1919108130848798,-0.02866347148323487,-0.8822107367775366,-0.15225043413777653,-0.14541803009777504,0.7154158681777545,0.06164431379045293,-0.41882904847689,-0.25679197856114655,-0.21135008945409348,0.13811440068161876,-0.05368705833422383,-0.43373811561275355,0.26449679361980716,-0.786330614616297,-0.0831402427236566,0.005047966019824931,0.07264016836773869,-0.2841150858941037,-0.030687091372672975,0.27131007121692796,-0.38230788267720717,-0.3183119210038121,0.07376997159469594,-0.2955896097444267,-0.004498212865063274,-0.0744835416109406,0.17239688180467033,-0.11808724107957026,0.17810361725798018,0.14171723041955536,-0.08109570681334351,-0.00847369421179444,0.7400854345717209,0.0645670965995689,0.06780449811050397,-0.035715276550596656,0.08144854435474974,0.0647347521538311,0.18593790244423106,-0.19482794523599117,0.37140731503701685,0.5858569693684124,0.121127805570235,0.06030974968849705,0.05787759641372577,0.09444341904808605,-0.05361866486534024,-0.030668207438241363,0.8633758065344717,0.08177409012876188,-0.08199536025253991,-0.048480226512983296,-0.2562266643991548,-0.029635911992870113,0.5098879324677232,0.0029225844852500352,0.1290762720379998,-0.07875735808679608,0.6272739412608873,-0.3954819605841282,0.215876656670873,0.23068762946963423,-0.20591514380830647,-0.006957498788718968,0.4979644145601254,-0.17123180576860275,-0.9311433160863739,-0.03594452126254686,0.10254955992655068,0.06366548952014382,0.04852051357390535,0.16702086713744546,-0.029841376337330725,-0.037381552314799324,-0.291719823523814,0.0740473911383556,-0.21540529347037313,0.276899964376171,0.12206412464953875,0.5857525094042367,-0.3371845600171645,-0.45620353295679317,0.06265624462494285,0.44507871866465964,0.15631880883492094,0.07198127052017164,-0.6900692198557838,0.687066862222951,-0.10284381994260539,1.1680549452571198,0.25604734402370544,0.14789274458273396
T1_P3_FA5,cntrl,fa,0.30422464460177584,-0.20253037656000053,1.090796074512469,0.5712822999132308,-0.5193414735258132,0.8731713582562377,0.21887519469379477,-0.3114205188216255,-0.08529561952854796,0.8536369494577719,-0.21709993278380346,0.4852874507367761,0.6116977501569502,0.7179879835802261,0.045856896645357685,0.0499649641548366,0.6049747484626673,0.5249539343154813,0.07090791473391153,0.004473771157750616,0.4390155221076439,-0.07523731479354356,0.014031534869217988,0.4532095270130278,0.012344159340332228,0.0769856152039928,0.17097373305084895,0.26797302124006894,0.0495245266504024,-0.5843754105262939,-0.3771205857164917,-0.34149954880434064,0.006432781420759745,-0.22491773795152353,-0.40159440068663604,-0.29696172440296315,-0.2233391982633273,0.42105326653877845,0.10500693787789368,0.14868808527833988,-1.1640527912606198,-2.1040950276347052,0.0942924429514534,-0.08519218265716894,-0.03992038479045448,-0.3370985898495472,-0.09285569618320842,0.13142241397294824,-0.2845554677858675,-0.4564486170787661,0.03862123490421839,-0.3481939028164986,-0.053197737295757594,-0.1246974361588498,0.15139337056208635,-0.2598079473753802,0.11932031996849307,0.11551054919464228,-0.06938600808487297,0.03978396917414505,1.9238768732596863,0.02497865343357098,0.0655944968377388,-0.008123666323297928,0.032240519112987844,0.10269076308884777,0.2670184008689291,-0.39645336577183493,-0.0900422023670154,0.5763629833910955,0.3130989886044057,0.02147014032592576,0.05176989545341311,0.09539273875664184,0.024745974465861537,-0.04890954066944467,0.9601721795897704,0.2482011554616318,-0.43592973387254413,-0.048267759878366484,-0.8202107874390653,-0.14107001114504894,0.11081833478871916,-0.024192421702784878,0.18752130012361828,-0.0706264803465908,0.35070060951046617,-0.12635677644213636,1.5500999851886355,0.49157409078443187,-0.11065837414214405,-0.05084719500922902,0.121019637108841,-0.5222643513891609,-0.09408116849083163,-0.04989713902749216,0.10629387389653147,0.05641810068021231,0.5313423075363395,0.1898089325388574,-0.08246356955710983,-0.14074145407161798,-0.5652346090654922,0.038196222527967276,-0.4034622724960858,-0.021835517709046282,-0.14078532314918052,0.39450074365341065,-0.27547772897010253,0.32746797045478904,-0.001641040475413292,0.4553303237892781,0.15925428368699462,0.039407660570923056,-0.641640221778247,-0.06122301509207201,-0.13477876928585866,1.1460349884629029,0.05236925698220224,0.15056891416555943
T1_P3_V5,vpa,cntrl,-0.17655326646824684,0.021699656077775638,-0.6551440927511665,-0.49354381522303087,-0.14177911134765991,-0.7370560700420048,-0.056565488102805477,0.2707493411460221,0.060775921672471624,-0.9986926393339809,0.16343898935669932,-0.5383084737841379,-0.5452666406855409,-0.523717377352123,-0.012049916060698322,-0.2057767156187345,-0.560050971166208,-0.6659167598892817,0.05760160871154598,-0.46336736396281797,-0.49038988322089483,0.11836322392782597,-0.05284474478132104,-0.33980656699037953,0.12552958309156767,-0.128343578996926,-0.13895872855223979,-0.3107210900686724,-0.0016825960725392205,0.6711097432646669,0.23536993596529274,0.22142614552584605,-0.332345964882546,0.03007319805483373,0.16427750560808133,0.1899967909412393,0.1406582502817387,-0.2541030354704608,0.08481609165373134,-0.21517148473464254,0.07315236713462998,1.0744010099272183,-0.07714753946466854,0.11620469817294672,0.06139302722101051,-0.003606817126030641,0.0537482905593677,-0.43247633838917987,0.2263476403542923,0.21690218196436173,-0.041674100800355406,0.003528520582445162,0.048048793584685084,0.11006692956803063,-0.12420397768029418,0.415159211454541,0.3272221179949093,-0.08822116839959239,0.0602710697797041,0.16693032094674187,-1.4003117851074887,-0.04214144445457364,0.018229903419446906,-0.06377103670127021,-0.04249790120989201,-0.112111398677535,-0.2453500668390053,0.2570148752339302,-0.134494629131327,-0.5360209715909915,-0.3055489055346545,-0.048948340693037176,-0.05731335350485831,-0.05410212756542528,0.021537766496811852,0.06012490565569064,-0.8033644980333949,-0.11580551675113736,0.14254311589930924,0.08968270363321591,0.2338979546803597,0.06632943128016194,-0.21298904028593058,-0.004787225345609286,-0.25920895533053706,0.06452206699691164,-0.6780426358941639,0.2790447789499145,-0.8505406364881941,-0.8023911711960656,0.1351535053708271,0.019903311903616626,-0.2671596391011233,0.1811342213162514,0.10296189711972786,0.03833958594842632,0.034170507535096116,0.03148827370926771,-0.2477906317299397,-0.03201387659329709,0.03542810489046997,0.03702729331635928,0.3956766979349249,-0.0610853341080595,0.2706167839195773,0.003962723798603747,0.017463707377219747,-0.23470212698445753,0.3725165327981094,-0.6079730172789626,-0.14369336548083758,-0.3564637508251652,-0.17033208206965095,-0.06289976959470034,0.5983591928948466,-0.23812758177940563,0.06818986282767323,-1.2561693829588665,-0.06928783903565673,-0.39038708642211994
T1_P3_VFA3,vpa,fa,0.027310443617677264,-0.11675946780571775,-0.7708281236978443,-0.2923629245320032,-0.23549564501199124,-0.18932543484750483,-0.014606171321864878,-0.12067005090459079,0.057997652675344215,0.8346368004020066,-0.031341879127168196,-0.1496302431797384,-0.24359643724017221,-0.6525772265282874,-0.0676234844543559,-0.2977881221140305,-0.16576235005154985,-0.09927818703658858,-0.1425622579073399,-0.4140550869339595,0.15477164888377018,-0.2528739656697891,-0.004500160362064236,0.14389913480830702,-0.0012551678417016196,-0.024469859461794072,-0.0011722818742552557,0.664217528345123,0.09829625126604073,0.5800155787944862,0.1835594244313041,0.16697472936713253,-0.4714481535819603,-0.1917593409684634,0.10003915559426203,0.2408043226573314,0.1542327731319873,0.328617991403234,0.43970024103296707,-0.02912106342418385,0.46454786487777744,1.2563553875954563,0.06857180368052171,0.07355348698211035,0.06819242513521288,-0.02989063623814121,0.04319959417844635,-0.2986430200322465,0.46687600025040865,0.19202173190244876,0.03141903000068491,0.41114084429912334,0.07801141788027134,0.10400201301574657,0.0562385327339938,0.2859544293175768,-0.32962162483557345,0.03918971256577324,0.11652534811980043,-0.016723511138111706,1.075700030810444,-0.037286633281678,0.058720323703364496,0.07976857724745158,-0.08107780956466949,-4.5993047845059674e-4,-0.15557237253810152,0.1701500799807857,-0.22468183149393253,-0.2821459610808691,-0.37352833347364983,-0.06063230360353003,-0.06745132706826185,-0.04366373724679016,0.12652094009277648,0.10269577917938638,-0.08546484335427985,-0.1763720350963996,0.09032897390375137,0.04411135578225696,-0.6534035709858991,-0.05544111687971274,-0.9380251616356856,0.05199230011466745,-0.021158849410655784,0.03212569712773804,-0.19453034878402053,0.14688906873353905,0.8958579810253867,-0.32488168815841706,-0.004441827499591506,0.033878173069885886,-0.8783823503766428,-0.03846850133421437,0.13353105003826374,-0.02168805534286321,0.015609711416990538,0.03189299036402552,0.0805188447182684,-0.06688101809910477,0.07838630572092273,0.2427763341072954,-0.5707616330208606,-0.0749822658607183,0.14897771675542693,-0.12134890215838692,-0.16390767126836575,-0.47061055091642107,0.1558944320379213,0.34298709545511696,-0.026731665288430736,0.1405344064999955,-0.14588085625543495,-0.07716225709735129,1.1710437721449647,-0.6991608448854763,-0.03314051047526946,-1.2545724142462222,0.03747196657933215,-0.4050181936401372
T1_P3_VFA4,vpa,fa,-0.03799767600346645,-0.11066270307701295,0.06288442977634344,-0.38996601242742585,-0.12771133412453373,-0.4181690904952533,-0.01693966512580778,0.09693191833909894,0.1822767272311066,0.6279800015996599,0.1695544822806977,-0.23677994821021942,-0.2558214278891945,-0.6173553573679519,0.019349198149861982,-0.12149884909266433,-0.47896063828021884,-0.07595869382717621,-0.19815916545875223,-0.1477772402229893,0.27644367314377877,0.19012564075119243,-0.2549346217966624,0.1565869727478144,0.19154637362932617,-0.11351158323914551,-0.17618477416801975,0.44815130079587423,0.2658529239104726,0.34319646419115063,0.16362366134632525,0.2084543114126236,-0.39218707013630966,0.1738312002191684,0.5517373299560707,0.33928103560255657,0.2701866416436075,0.16205291752808423,0.4603907894035771,-0.41899453189981156,0.7630354429206905,1.0351816895079171,0.1137153842260861,0.028845334406282862,0.005334966775913002,0.30990482480260834,0.06426515972913936,0.15196565960523867,0.37800963314897196,0.2646616436646833,0.06255955500139618,0.4798756131422712,0.1088406560372554,0.06833884166593825,0.026831919829180557,-0.3566343321760052,0.30081663602929776,0.06698977833056814,0.15794234852561936,-0.3838361526301525,0.19868897121824386,0.05371237552104931,-0.00790981373083421,0.2172166341980741,-0.013849940193621558,0.11811897762915621,-0.049934015643230974,0.16969999258484555,0.09741130532070014,-0.3387964763810142,-0.0733211725461522,0.015405675089336258,0.05664285782605618,0.1318590343401322,0.12217190874827791,0.147799814806303,-0.27932305355927683,-0.017375940329956582,0.012981952336927269,0.22844139078821643,0.12930334345168099,0.14206828726248474,-0.4875561555515954,0.15373829511421142,0.12107313779655791,0.1590952097985877,0.1772147846906299,0.35484645552901534,-0.024549428476224266,0.18067524615022323,0.17933918313188635,0.1444470712296856,-0.4565249814383888,0.14694291158103207,0.44549136236572573,0.18851175647280552,0.16351459951056344,-0.0054950326842609165,0.15712199183471606,0.14598353936145056,0.1721216378315363,0.30519900949822165,0.1326487085432823,0.1203970996868812,0.10050235879392348,-0.3760528853789715,0.11431689923124431,-0.2632841643951303,0.491034776824555,0.2167431836516838,0.0024464517046383118,0.2033814140775272,0.09561070031871746,0.12157260961926625,0.9638853691785461,-0.48214757806772107,0.1489765770536901,-0.8755760470933002,0.25380159371015704,0.024324728864010776
T1_P4_C5,cntrl,cntrl,0.013459597639550937,0.14648126484627624,0.5771107857851214,0.3682698792013133,0.4745380697037437,0.3440584478499258,-0.09847260227998239,-0.02130498030864834,-0.08601431057294463,-0.1003980901443019,-0.02515284022866614,0.22322712619724486,0.33037387350000386,0.45717578328559305,0.10662719277201908,0.05363517925098292,0.3843133056664404,0.388258251452084,0.3354717978275711,0.5502940732771627,-0.0037125654675749624,0.13053767559327228,-0.023247658811373674,0.041675821867964286,-0.16172086656282325,0.12621749667966486,0.05573791291284592,-0.24571695196850754,-0.08050884249175129,-0.7359599038006922,-0.33391130884444536,-0.17786082035622375,0.4745452073442266,-0.12441340031792933,-0.11200682877900768,-0.1745253602991216,-0.1550076702492829,-0.0169716847857205,-0.1585312561452304,0.09729838995621976,-1.0091271439918714,-0.5561164954663776,0.05601744820095155,-0.0662599782602345,-0.06871825893116885,-0.3008145726135332,-0.012573490987568155,0.5345047920759505,-0.3196848871962298,-0.3841913323333359,-0.03101204410239808,-0.11585237994249226,-0.030522403976555094,-0.08816483197613313,0.0039996468390010535,-0.3141582188725591,-0.8957545891913656,0.042622423196360976,-0.06867606988127808,-0.22335478051418237,-0.2815827214426771,0.033885187522325826,-0.13727515712370597,-0.025870734810375846,0.04313406669737053,0.0265363541629109,0.16640005866030733,-0.2273679446049656,0.20296632441298937,0.2459337066189045,-0.02893407822199317,0.027760757165766297,0.01950503505619527,0.028827975146888653,-0.24856388265155752,0.11407262540612025,0.17698629899844884,0.01724586061813576,-0.29508036903285806,0.002053260983658718,0.41743141742179524,-0.07436255241689191,0.4316296103612377,0.02234490815637857,0.20613835834102975,0.0442822846628102,0.5548898798568217,-0.37191134145215105,0.006602421652319224,0.6085708506075312,-0.052824080530506246,0.019205034187201986,0.3692387634099461,0.054816279938300995,-0.35068427395162866,0.05747853709248152,-0.14106675784294972,0.24050060762495457,0.20236489352379625,0.11289047352312997,-0.015563730575836291,-0.005442875175261867,0.16044603546425862,0.11255668759921632,-0.03306506648380111,0.03354433176576204,0.17806788881795532,0.3111986560190598,-0.06288419486724268,-0.1342221814222835,0.0077348609702968425,-0.0020474392813627715,0.11365899255536799,0.112872479451811,-0.4963876063674041,0.6350496427795678,-0.017302017158986587,0.7607660122470313,0.12247913571252374,0.19694301059864924
T1_P4_C6,cntrl,cntrl,0.06655291380634223,-0.1459548536022211,0.5390613944002958,0.039223533474218676,-0.022396943918009067,0.15018599843283734,0.08567857228625121,0.061425567295362166,0.14182092567558366,1.0868589551728791,-0.04353416894835439,0.19332390475303293,0.17879868198696122,0.5290981664306108,-0.012126225468088558,0.269733968356686,0.2777928511268338,0.25023936427265375,-0.034427858033301235,-0.19313098821141786,0.5092867326748748,-0.017330756577001206,0.046985633311077135,-0.14219540676552844,0.12025524196733897,0.04721595846321706,0.04228746461248374,-0.21466029783390442,-0.051604594956961077,-0.6059366967453753,-0.09522882527355915,-0.165908357900516,-0.3637997152792045,0.2747863841809254,-0.3630425340092829,-0.0944119508652704,-0.03446017340734176,0.09284322240949999,-0.11953993386939347,0.3976514480143826,0.19193352218914483,-0.9368644340852803,-0.3585524023357025,-0.11511684074152143,-0.10558526513700728,-0.07551062430614683,-0.1009874265870816,0.24501852219478604,-0.17273748371000502,0.08001235404559649,-0.009759263512090818,0.021252363396956214,-0.09610552895318578,-0.19928763650165535,0.08821133206834439,-0.14635064510582357,-0.4187886845232689,-0.11301085608715315,-0.09294006041186106,-0.017464245781650144,1.1489942164477085,0.010036720021481819,-0.04150417725305647,0.07713210164300117,-0.010585665897916739,0.07293275755208845,-0.013885681690464259,-0.15755208342663615,0.4435549846460641,0.30897261432923345,0.1958536734258512,0.02372086604520248,0.07724342430396393,0.11820953472560775,0.1265101938048137,-0.21753597687095586,0.5345023951601877,0.11563921370856063,-0.054727495472037604,0.005664907536760759,0.06311587357289668,0.04997764673734653,0.18406835174505504,8.951293917638693e-4,0.22612622750907818,-0.03747641091070078,0.028542864284527722,-0.16769585326938843,0.7692738091308654,0.4645861139939351,-0.02852816414765338,0.03453822309759218,0.2945159049990367,-0.11413192671950735,0.16193728115894482,0.10328785632213211,0.02963636429613658,0.09726465845056632,0.17083269000547702,0.0021367168948905058,0.045016856552078766,-0.15129456186126872,0.1884682083999092,0.08599735387841924,-0.2850814956335019,-0.001687211013284902,0.005270466159708807,0.08786926797388345,-0.03262474715259242,0.36674260702539274,0.23718918871335268,-0.09860363311822552,0.05709868204744638,0.08549171665764957,-0.7796491399177455,-0.3767170445595654,-0.0678938331780055,0.7030807231034621,0.1664778821949924,0.20281311941966776
T1_P4_FA6,cntrl,fa,0.027016305831457248,-0.24715177439658872,0.6328282072238443,0.22176519438051814,-0.05631919039696162,0.3047640413894568,-0.0036050455397862793,-0.34679795011509845,0.11152343951626217,0.5681790544680465,-0.026977263881295874,0.36969352530183697,0.28771959507551303,0.6371602904400036,0.07582174702404336,0.27349364673525584,0.40243378977583544,0.4227771588583423,0.3531141473226602,0.7293119081476649,0.3670957585370827,0.1932794541229857,0.08032830476050318,0.005422255737579335,0.06145466697603888,0.14356593332066697,0.1962367111532399,0.39775214868449155,-0.05966567402420829,0.2860671468006827,-0.024049777422784413,-0.07110902662249986,0.17578688495161293,0.2420658331578434,-0.057612789363591925,-0.04594179198634433,0.07976964000411364,0.053728192398589836,-0.04779048770610542,0.25714972503033046,0.07777176856185745,-0.7075008575402822,-0.15760100476191397,-0.0507430717316954,-0.08095091265308986,-0.08086744133640292,-0.0472177828610935,0.44215269985047356,-0.2600477157086945,0.10435807587891203,0.09014986130767669,-0.11100004957835283,-0.01608463253812191,-0.09904957241603547,0.17979744817250917,-0.16932385469443634,0.1884059223650841,0.12388633090015133,-0.09037631640704098,-0.00869469489080505,0.2473841626215486,0.07071780649903767,0.03250874511663811,-0.0053875571945901715,0.0626172238642833,0.12081035988620765,0.17301257284461144,-0.2303739136818742,0.37953146371780855,0.31260003617043786,0.448727015397333,0.053811815539575134,0.07328972873271361,0.12607853069098968,0.03913842244936691,-0.14302240690671542,0.4733177911052901,0.34087145629302956,-0.09738200542438745,0.007608606456592839,0.3067562776127829,0.07369343530185635,0.501604698077532,0.01853830040069973,0.19271879221125632,3.6908483490201253e-4,0.4350746282839901,-0.21549237744157193,0.5489248245346803,0.7109098507951601,0.001998211110368183,0.06064694374431727,0.5372540809762036,0.0013569933915075355,0.4698001760477814,0.037938085276626954,0.22450506224488415,-0.06266509277827625,-0.15293125539945987,0.058872394197679145,0.0011715585151544305,-0.001458501706401871,0.38896345098585794,0.16485886180056886,-0.3893528522600492,-0.2306648575428689,0.07554278948939484,0.20477594357326268,-0.15149340319104973,0.1431459480572074,0.13498701065325802,-0.08404216561283612,0.1873227537276851,0.1656678463791459,-0.4565143698272821,0.20061424590761479,-0.04599348675305259,0.8936095448764974,0.23103007791638902,0.30741701485136375
