Compound,Type, File Name, RT,m_0,m_1,m_2,m_3,m_4,m_5
Uracil,mix,pmix1.d,1.87,153741,10448,3537,,,
Uracil,mix,pmix2.d,1.586,198980,14763,8085,,,
Uracil,mix,pmix3.d,1.571,229937,8362,0,,,
Uracil,mix,pmix4.d,1.586,221018,12195,0,,,
Uracil,mix,pmix5.d,1.572,205438,11577,1223,,,
Uracil,light,pP1_L_C1.d,1.579,310503,21554,0,,,
Uracil,light,pP1_L_VPA1.d,1.612,170298,10553,6710,,,
Uracil,light,pP2_L_C2.d,1.614,131336,5765,1725,,,
Uracil,light,pP2_L_VPA2.d,1.581,194909,7422,5616,,,
Uracil,light,pP3_L_C3.d,1.58,323482,17753,9224,,,
Uracil,light,pP3_L_VPA3.d,1.564,233416,10132,0,,,
Uracil,light,pP3_L_VPA4.d,1.583,217074,13059,10853,,,
Uracil,light,pP4_L_C4.d,1.566,347673,18419,7505,,,
Uracil,light,pP4_L_C5.d,1.581,344511,15342,2900,,,
Uracil,light,pP4_L_VPA5.d,1.583,284594,19681,0,,,
Uracil,heavy,pP1_H_C1.d,1.563,452678,17481,8813,,,
Uracil,heavy,pP1_H_VPA1.d,1.582,300244,14381,4208,,,
Uracil,heavy,pP1_H_VPA2.d,1.562,236478,13007,7985,,,
Uracil,heavy,pP2_H_C2.d,1.578,514097,33787,9891,,,
Uracil,heavy,pP2_H_C3.d,1.577,520238,24381,4873,,,
Uracil,heavy,pP2_H_VPA3.d,1.581,288808,16934,4997,,,
Uracil,heavy,pP3_H_C4.d,1.584,590979,28898,0,,,
Uracil,heavy,pP3_H_VPA4.d,1.616,188012,7054,0,,,
Uracil,heavy,pP4_H_C5.d,1.585,1050716,59338,0,,,
Uracil,heavy,pP4_H_VPA5.d,1.566,252107,15736,4921,,,
Uracil,solv,psol2.d,1.644,0,0,8355,,,
Uracil,solv,psol3.d,1.646,0,0,2492,,,
Uridine,mix,pmix1.d,1.804,24207,0,,,,
Uridine,mix,pmix2.d,1.586,75333,9543,,,,
Uridine,mix,pmix3.d,1.571,87471,12485,,,,
Uridine,mix,pmix4.d,1.586,83972,11942,,,,
Uridine,mix,pmix5.d,1.589,76999,12003,,,,
Uridine,light,pP1_L_C1.d,1.579,147172,15396,,,,
Uridine,light,pP1_L_VPA1.d,1.595,73763,11462,,,,
Uridine,light,pP2_L_C2.d,1.614,56898,0,,,,
Uridine,light,pP2_L_VPA2.d,1.564,79115,9653,,,,
Uridine,light,pP3_L_C3.d,1.58,143036,17375,,,,
Uridine,light,pP3_L_VPA3.d,1.564,96655,13715,,,,
Uridine,light,pP3_L_VPA4.d,1.567,92097,13603,,,,
Uridine,light,pP4_L_C4.d,1.566,174377,23975,,,,
Uridine,light,pP4_L_C5.d,1.581,149552,19112,,,,
Uridine,light,pP4_L_VPA5.d,1.583,123371,15752,,,,
Uridine,heavy,pP1_H_C1.d,1.563,196824,19926,,,,
Uridine,heavy,pP1_H_VPA1.d,1.582,140308,18772,,,,
Uridine,heavy,pP1_H_VPA2.d,1.578,99546,12177,,,,
Uridine,heavy,pP2_H_C2.d,1.561,233265,30681,,,,
Uridine,heavy,pP2_H_C3.d,1.577,240942,29298,,,,
Uridine,heavy,pP2_H_VPA3.d,1.581,133760,19262,,,,
Uridine,heavy,pP3_H_C4.d,1.584,276018,35235,,,,
Uridine,heavy,pP3_H_VPA4.d,1.616,69682,0,,,,
Uridine,heavy,pP4_H_C5.d,1.585,504951,62099,,,,
Uridine,heavy,pP4_H_VPA5.d,1.566,118732,15678,,,,
Uridine,solv,psol2.d,1.661,0,0,,,,
Uridine,solv,psol3.d,1.58,0,0,,,,
5-Methylthioadenosine,mix,pmix1.d,1.87,467006,131627,49355,0,,
5-Methylthioadenosine,mix,pmix2.d,1.685,1686238,474943,170879,21386,,
5-Methylthioadenosine,mix,pmix3.d,1.67,1803356,503158,175188,22833,,
5-Methylthioadenosine,mix,pmix4.d,1.669,1758137,496793,172525,20581,,
5-Methylthioadenosine,mix,pmix5.d,1.671,1657964,462981,167760,0,,
5-Methylthioadenosine,light,pP1_L_C1.d,1.679,2954856,424275,0,0,,
5-Methylthioadenosine,light,pP1_L_VPA1.d,1.711,1612951,221880,0,0,,
5-Methylthioadenosine,light,pP2_L_C2.d,1.73,1400203,190921,0,0,,
5-Methylthioadenosine,light,pP2_L_VPA2.d,1.647,2026965,291194,0,0,,
5-Methylthioadenosine,light,pP3_L_C3.d,1.663,2830354,404423,0,0,,
5-Methylthioadenosine,light,pP3_L_VPA3.d,1.613,2466101,351478,0,0,,
5-Methylthioadenosine,light,pP3_L_VPA4.d,1.633,2258153,318039,0,0,,
5-Methylthioadenosine,light,pP4_L_C4.d,1.616,2083759,306937,0,0,,
5-Methylthioadenosine,light,pP4_L_C5.d,1.647,1896920,282040,0,0,,
5-Methylthioadenosine,light,pP4_L_VPA5.d,1.65,3063798,440100,0,0,,
5-Methylthioadenosine,heavy,pP1_H_C1.d,1.629,1133961,1405392,654720,116750,,
5-Methylthioadenosine,heavy,pP1_H_VPA1.d,1.632,777680,902839,389998,76092,,
5-Methylthioadenosine,heavy,pP1_H_VPA2.d,1.611,709055,849363,390128,79730,,
5-Methylthioadenosine,heavy,pP2_H_C2.d,1.644,919727,1205833,584972,113236,,
5-Methylthioadenosine,heavy,pP2_H_C3.d,1.626,877925,1099068,519415,91346,,
5-Methylthioadenosine,heavy,pP2_H_VPA3.d,1.647,1076174,1169910,493839,101253,,
5-Methylthioadenosine,heavy,pP3_H_C4.d,1.667,1124870,1364971,612759,125019,,
5-Methylthioadenosine,heavy,pP3_H_VPA4.d,1.732,520550,560889,232573,45706,,
5-Methylthioadenosine,heavy,pP4_H_C5.d,1.668,1325876,1563435,669133,125927,,
5-Methylthioadenosine,heavy,pP4_H_VPA5.d,1.632,882853,947537,379934,73697,,
5-Methylthioadenosine,solv,psol2.d,1.711,0,0,0,0,,
5-Methylthioadenosine,solv,psol3.d,1.729,0,0,0,0,,
Xanthine,mix,pmix1.d,2.681,0,0,0,,,
Xanthine,mix,pmix2.d,2.414,357813,0,22419,,,
Xanthine,mix,pmix3.d,2.415,340164,0,0,,,
Xanthine,mix,pmix4.d,2.397,377726,0,0,,,
Xanthine,mix,pmix5.d,2.416,344338,0,17829,,,
Xanthine,light,pP1_L_C1.d,2.44,625472,0,20997,,,
Xanthine,light,pP1_L_VPA1.d,2.472,574488,0,0,,,
Xanthine,light,pP2_L_C2.d,2.491,324318,0,0,,,
Xanthine,light,pP2_L_VPA2.d,2.408,756335,0,0,,,
Xanthine,light,pP3_L_C3.d,2.408,563128,0,0,,,
Xanthine,light,pP3_L_VPA3.d,2.557,1545179,148202,0,,,
Xanthine,light,pP3_L_VPA4.d,2.411,1531607,132644,0,,,
Xanthine,light,pP4_L_C4.d,2.609,851094,0,0,,,
Xanthine,light,pP4_L_C5.d,2.425,815530,0,0,,,
Xanthine,light,pP4_L_VPA5.d,2.461,1337499,0,0,,,
Xanthine,heavy,pP1_H_C1.d,2.539,1601171,868304,82565,,,
Xanthine,heavy,pP1_H_VPA1.d,2.873,887592,458177,0,,,
Xanthine,heavy,pP1_H_VPA2.d,2.886,779733,421680,0,,,
Xanthine,heavy,pP2_H_C2.d,2.389,1010178,588029,64453,,,
Xanthine,heavy,pP2_H_C3.d,2.57,1459194,815140,86548,,,
Xanthine,heavy,pP2_H_VPA3.d,2.375,1261197,609702,0,,,
Xanthine,heavy,pP3_H_C4.d,2.395,943089,482889,48961,,,
Xanthine,heavy,pP3_H_VPA4.d,2.493,480724,215378,0,,,
Xanthine,heavy,pP4_H_C5.d,2.462,656060,0,23563,,,
Xanthine,heavy,pP4_H_VPA5.d,2.393,1356324,609758,53752,,,
Xanthine,solv,psol2.d,3.25,0,0,4343,,,
Xanthine,solv,psol3.d,3.086,0,0,0,,,
Nicotinamide,mix,pmix1.d,1.804,112374,0,,,,
Nicotinamide,mix,pmix2.d,1.669,250035,21518,,,,
Nicotinamide,mix,pmix3.d,1.653,267152,23971,,,,
Nicotinamide,mix,pmix4.d,1.653,258900,22018,,,,
Nicotinamide,mix,pmix5.d,1.671,242347,0,,,,
Nicotinamide,light,pP1_L_C1.d,1.662,426394,35113,,,,
Nicotinamide,light,pP1_L_VPA1.d,1.694,136363,0,,,,
Nicotinamide,light,pP2_L_C2.d,1.697,157889,13639,,,,
Nicotinamide,light,pP2_L_VPA2.d,1.647,246242,0,,,,
Nicotinamide,light,pP3_L_C3.d,1.663,332186,25175,,,,
Nicotinamide,light,pP3_L_VPA3.d,1.63,245639,0,,,,
Nicotinamide,light,pP3_L_VPA4.d,1.649,230100,0,,,,
Nicotinamide,light,pP4_L_C4.d,1.633,368551,29571,,,,
Nicotinamide,light,pP4_L_C5.d,1.647,334642,29765,,,,
Nicotinamide,light,pP4_L_VPA5.d,1.65,272613,24998,,,,
Nicotinamide,heavy,pP1_H_C1.d,1.646,404946,33221,,,,
Nicotinamide,heavy,pP1_H_VPA1.d,1.648,243740,21407,,,,
Nicotinamide,heavy,pP1_H_VPA2.d,1.645,232454,21845,,,,
Nicotinamide,heavy,pP2_H_C2.d,1.644,372006,31587,,,,
Nicotinamide,heavy,pP2_H_C3.d,1.643,483790,37295,,,,
Nicotinamide,heavy,pP2_H_VPA3.d,1.663,276663,23206,,,,
Nicotinamide,heavy,pP3_H_C4.d,1.667,331193,24664,,,,
Nicotinamide,heavy,pP3_H_VPA4.d,1.699,74150,0,,,,
Nicotinamide,heavy,pP4_H_C5.d,1.651,490546,37729,,,,
Nicotinamide,heavy,pP4_H_VPA5.d,1.648,213747,16413,,,,
Nicotinamide,solv,psol2.d,1.727,12917,0,,,,
Nicotinamide,solv,psol3.d,1.894,15261,0,,,,
Xanthosine,mix,pmix1.d,2.516,0,0,0,,,
Xanthosine,mix,pmix2.d,2.43,0,0,0,,,
Xanthosine,mix,pmix3.d,2.398,0,0,0,,,
Xanthosine,mix,pmix4.d,2.431,0,0,0,,,
Xanthosine,mix,pmix5.d,2.416,0,0,0,,,
Xanthosine,light,pP1_L_C1.d,2.424,388551,66552,0,,,
Xanthosine,light,pP1_L_VPA1.d,2.472,322098,31293,0,,,
Xanthosine,light,pP2_L_C2.d,2.491,235396,0,0,,,
Xanthosine,light,pP2_L_VPA2.d,2.392,530622,80061,0,,,
Xanthosine,light,pP3_L_C3.d,2.424,373554,51731,0,,,
Xanthosine,light,pP3_L_VPA3.d,2.54,879055,100542,16317,,,
Xanthosine,light,pP3_L_VPA4.d,2.444,1062570,154526,17353,,,
Xanthosine,light,pP4_L_C4.d,2.526,423040,0,0,,,
Xanthosine,light,pP4_L_C5.d,2.458,501614,73656,0,,,
Xanthosine,light,pP4_L_VPA5.d,2.444,749594,101037,0,,,
Xanthosine,heavy,pP1_H_C1.d,2.539,0,556948,42484,,,
Xanthosine,heavy,pP1_H_VPA1.d,2.526,173996,68497,10936,,,
Xanthosine,heavy,pP1_H_VPA2.d,2.505,161087,75421,18138,,,
Xanthosine,heavy,pP2_H_C2.d,2.389,566273,390610,70764,,,
Xanthosine,heavy,pP2_H_C3.d,2.553,780095,565709,59437,,,
Xanthosine,heavy,pP2_H_VPA3.d,2.375,0,383133,38967,,,
Xanthosine,heavy,pP3_H_C4.d,2.395,599908,310308,33677,,,
Xanthosine,heavy,pP3_H_VPA4.d,2.493,0,159745,23189,,,
Xanthosine,heavy,pP4_H_C5.d,2.379,0,0,0,,,
Xanthosine,heavy,pP4_H_VPA5.d,2.393,0,411091,55572,,,
Xanthosine,solv,psol2.d,2.24,0,0,0,,,
Xanthosine,solv,psol3.d,2.275,0,0,0,,,
Hypoxanthine,mix,pmix1.d,2.598,10072100,1674244,601837,0,,
Hypoxanthine,mix,pmix2.d,2.331,14749890,2668107,1000292,0,,
Hypoxanthine,mix,pmix3.d,2.332,13293830,2346761,907992,31126,,
Hypoxanthine,mix,pmix4.d,2.331,14141030,2496533,879443,45258,,
Hypoxanthine,mix,pmix5.d,2.333,13786210,2516770,912746,0,,
Hypoxanthine,light,pP1_L_C1.d,2.308,32708480,2577325,0,0,,
Hypoxanthine,light,pP1_L_VPA1.d,2.936,12247680,1332643,0,25930,,
Hypoxanthine,light,pP2_L_C2.d,2.376,22764820,1622993,0,0,,
Hypoxanthine,light,pP2_L_VPA2.d,2.309,10350800,1005455,0,0,,
Hypoxanthine,light,pP3_L_C3.d,2.325,31199780,2211628,0,0,,
Hypoxanthine,light,pP3_L_VPA3.d,2.574,11421210,0,0,0,,
Hypoxanthine,light,pP3_L_VPA4.d,2.295,14918690,1456921,0,0,,
Hypoxanthine,light,pP4_L_C4.d,2.642,21881630,2239637,0,16519,,
Hypoxanthine,light,pP4_L_C5.d,2.276,42007250,2939368,0,0,,
Hypoxanthine,light,pP4_L_VPA5.d,2.444,16180700,1872555,0,0,,
Hypoxanthine,heavy,pP1_H_C1.d,2.572,11823820,14171840,5339576,314307,,
Hypoxanthine,heavy,pP1_H_VPA1.d,2.906,4358849,5663816,2164864,95121,,
Hypoxanthine,heavy,pP1_H_VPA2.d,2.903,3135288,4359964,1661090,77006,,
Hypoxanthine,heavy,pP2_H_C2.d,2.356,15968500,19912430,7783357,475259,,
Hypoxanthine,heavy,pP2_H_C3.d,2.603,14124120,17350730,6909233,383606,,
Hypoxanthine,heavy,pP2_H_VPA3.d,2.358,9077565,9129440,3296932,159067,,
Hypoxanthine,heavy,pP3_H_C4.d,2.362,21979020,25855280,9532615,606303,,
Hypoxanthine,heavy,pP3_H_VPA4.d,2.361,7651637,7138961,2635182,126256,,
Hypoxanthine,heavy,pP4_H_C5.d,2.313,41490850,44410510,15816270,910429,,
Hypoxanthine,heavy,pP4_H_VPA5.d,2.377,7762053,7356989,2720000,148611,,
Hypoxanthine,solv,psol2.d,3.217,0,0,51547,0,,
Hypoxanthine,solv,psol3.d,3.632,0,0,51714,0,,
Inosine,mix,pmix1.d,2.598,3178374,698440,210783,0,,
Inosine,mix,pmix2.d,2.281,0,0,217154,0,,
Inosine,mix,pmix3.d,2.266,0,0,198083,0,,
Inosine,mix,pmix4.d,2.298,0,0,176204,0,,
Inosine,mix,pmix5.d,2.251,0,0,174354,0,,
Inosine,light,pP1_L_C1.d,2.308,10998070,1375082,212950,0,,
Inosine,light,pP1_L_VPA1.d,2.936,3084158,440732,0,0,,
Inosine,light,pP2_L_C2.d,2.359,7523120,968082,144061,0,,
Inosine,light,pP2_L_VPA2.d,2.21,0,0,0,0,,
Inosine,light,pP3_L_C3.d,2.325,10805480,1326421,190185,0,,
Inosine,light,pP3_L_VPA3.d,2.574,0,0,0,0,,
Inosine,light,pP3_L_VPA4.d,2.262,0,0,51343,0,,
Inosine,light,pP4_L_C4.d,2.642,7804835,1004761,154067,0,,
Inosine,light,pP4_L_C5.d,2.276,12893850,1587291,241671,0,,
Inosine,light,pP4_L_VPA5.d,2.444,0,361968,64029,0,,
Inosine,heavy,pP1_H_C1.d,2.556,3261741,0,1851936,281740,,
Inosine,heavy,pP1_H_VPA1.d,2.89,0,432809,0,49950,,
Inosine,heavy,pP1_H_VPA2.d,2.886,0,0,0,0,,
Inosine,heavy,pP2_H_C2.d,2.339,4651768,0,2898431,367723,,
Inosine,heavy,pP2_H_C3.d,2.603,3903467,0,2732170,378433,,
Inosine,heavy,pP2_H_VPA3.d,2.342,0,1583849,0,0,,
Inosine,heavy,pP3_H_C4.d,2.346,7001024,0,3717398,488621,,
Inosine,heavy,pP3_H_VPA4.d,2.377,1907712,1326840,598749,88418,,
Inosine,heavy,pP4_H_C5.d,2.33,13832210,16365930,6683659,819777,,
Inosine,heavy,pP4_H_VPA5.d,2.344,0,0,0,0,,
Inosine,solv,psol2.d,2.853,0,0,0,0,,
Inosine,solv,psol3.d,2.49,0,0,0,0,,
Adenosine,mix,pmix1.d,2.367,5226015,0,0,,,
Adenosine,mix,pmix2.d,2.381,11128090,0,0,,,
Adenosine,mix,pmix3.d,2.382,9955050,0,0,,,
Adenosine,mix,pmix4.d,2.397,9463027,0,0,,,
Adenosine,mix,pmix5.d,2.366,10341890,0,0,,,
Adenosine,light,pP1_L_C1.d,2.357,15525940,0,0,,,
Adenosine,light,pP1_L_VPA1.d,3.35,15474700,0,0,,,
Adenosine,light,pP2_L_C2.d,2.376,14810380,0,0,,,
Adenosine,light,pP2_L_VPA2.d,2.342,22356900,0,0,,,
Adenosine,light,pP3_L_C3.d,2.358,17814320,0,0,,,
Adenosine,light,pP3_L_VPA3.d,2.723,19153980,0,0,,,
Adenosine,light,pP3_L_VPA4.d,2.328,29634290,0,0,,,
Adenosine,light,pP4_L_C4.d,2.758,13575280,0,0,,,
Adenosine,light,pP4_L_C5.d,2.359,24603160,0,0,,,
Adenosine,light,pP4_L_VPA5.d,2.626,24460090,0,0,,,
Adenosine,heavy,pP1_H_C1.d,2.688,7254843,9315661,0,,,
Adenosine,heavy,pP1_H_VPA1.d,3.022,4379559,4906285,2472205,,,
Adenosine,heavy,pP1_H_VPA2.d,3.035,4509931,5347813,2839845,,,
Adenosine,heavy,pP2_H_C2.d,2.406,8607047,12271770,0,,,
Adenosine,heavy,pP2_H_C3.d,2.769,6742222,9614725,0,,,
Adenosine,heavy,pP2_H_VPA3.d,2.375,16750200,18963150,8879976,,,
Adenosine,heavy,pP3_H_C4.d,2.395,13346790,18138140,0,,,
Adenosine,heavy,pP3_H_VPA4.d,2.924,6958435,7788465,3001979,,,
Adenosine,heavy,pP4_H_C5.d,2.33,15740910,21693810,0,,,
Adenosine,heavy,pP4_H_VPA5.d,2.393,12487400,13547440,6142632,,,
Adenosine,solv,psol2.d,3.233,0,0,0,,,
Adenosine,solv,psol3.d,2.374,0,76488,0,,,
Guanosine,mix,pmix1.d,3.045,1859131,372728,,,,
Guanosine,mix,pmix2.d,2.712,3468679,761136,,,,
Guanosine,mix,pmix3.d,2.696,2996121,657323,,,,
Guanosine,mix,pmix4.d,2.695,3089668,696385,,,,
Guanosine,mix,pmix5.d,2.698,3078515,656350,,,,
Guanosine,light,pP1_L_C1.d,2.722,5782555,0,,,,
Guanosine,light,pP1_L_VPA1.d,2.721,3670172,0,,,,
Guanosine,light,pP2_L_C2.d,2.674,3352322,0,,,,
Guanosine,light,pP2_L_VPA2.d,2.706,3219411,0,,,,
Guanosine,light,pP3_L_C3.d,2.706,5481238,0,,,,
Guanosine,light,pP3_L_VPA3.d,2.723,5058016,0,,,,
Guanosine,light,pP3_L_VPA4.d,2.709,4193802,0,,,,
Guanosine,light,pP4_L_C4.d,2.675,6240236,0,,,,
Guanosine,light,pP4_L_C5.d,2.707,6341506,0,,,,
Guanosine,light,pP4_L_VPA5.d,2.709,5614374,0,,,,
Guanosine,heavy,pP1_H_C1.d,2.721,4888059,2747322,,,,
Guanosine,heavy,pP1_H_VPA1.d,2.873,2797974,1443175,,,,
Guanosine,heavy,pP1_H_VPA2.d,2.886,1812920,0,,,,
Guanosine,heavy,pP2_H_C2.d,2.704,4223603,2524380,,,,
Guanosine,heavy,pP2_H_C3.d,2.653,5678619,3324066,,,,
Guanosine,heavy,pP2_H_VPA3.d,2.706,4407458,2010883,,,,
Guanosine,heavy,pP3_H_C4.d,2.71,5658531,3135891,,,,
Guanosine,heavy,pP3_H_VPA4.d,2.692,2705909,1371798,,,,
Guanosine,heavy,pP4_H_C5.d,2.711,10500990,5785411,,,,
Guanosine,heavy,pP4_H_VPA5.d,2.691,3796950,1820387,,,,
Guanosine,solv,psol2.d,3.035,0,0,,,,
Guanosine,solv,psol3.d,3.169,0,0,,,,
Deoxycytidine,mix,pmix1.d,4.833,0,0,,,,
Deoxycytidine,mix,pmix2.d,4.748,519103,99673,,,,
Deoxycytidine,mix,pmix3.d,4.749,397216,44997,,,,
Deoxycytidine,mix,pmix4.d,4.748,354072,69006,,,,
Deoxycytidine,mix,pmix5.d,4.75,412284,92923,,,,
Deoxycytidine,light,pP1_L_C1.d,4.724,347318,68097,,,,
Deoxycytidine,light,pP1_L_VPA1.d,4.823,357501,0,,,,
Deoxycytidine,light,pP2_L_C2.d,4.627,345338,0,,,,
Deoxycytidine,light,pP2_L_VPA2.d,4.726,685679,107438,,,,
Deoxycytidine,light,pP3_L_C3.d,4.742,386329,52845,,,,
Deoxycytidine,light,pP3_L_VPA3.d,4.725,1282252,213912,,,,
Deoxycytidine,light,pP3_L_VPA4.d,4.728,978571,141392,,,,
Deoxycytidine,light,pP4_L_C4.d,4.662,657385,0,,,,
Deoxycytidine,light,pP4_L_C5.d,4.726,415187,78419,,,,
Deoxycytidine,light,pP4_L_VPA5.d,4.712,1552392,227688,,,,
Deoxycytidine,heavy,pP1_H_C1.d,4.724,555323,0,,,,
Deoxycytidine,heavy,pP1_H_VPA1.d,4.677,815463,0,,,,
Deoxycytidine,heavy,pP1_H_VPA2.d,4.674,691780,0,,,,
Deoxycytidine,heavy,pP2_H_C2.d,4.706,764005,146978,,,,
Deoxycytidine,heavy,pP2_H_C3.d,4.705,591923,110758,,,,
Deoxycytidine,heavy,pP2_H_VPA3.d,4.709,1296462,200625,,,,
Deoxycytidine,heavy,pP3_H_C4.d,4.729,808813,158518,,,,
Deoxycytidine,heavy,pP3_H_VPA4.d,4.678,773367,121219,,,,
Deoxycytidine,heavy,pP4_H_C5.d,4.746,674165,100526,,,,
Deoxycytidine,heavy,pP4_H_VPA5.d,4.694,1279233,183826,,,,
Deoxycytidine,solv,psol2.d,4.475,2841,0,,,,
Deoxycytidine,solv,psol3.d,4.923,0,0,,,,
Cytidine,mix,pmix1.d,3.922,2231816,255163,,,,
Cytidine,mix,pmix2.d,4.301,4560911,551195,,,,
Cytidine,mix,pmix3.d,4.302,3722069,443347,,,,
Cytidine,mix,pmix4.d,4.301,3346275,386890,,,,
Cytidine,mix,pmix5.d,4.303,3767181,454478,,,,
Cytidine,light,pP1_L_C1.d,4.294,3777533,452842,,,,
Cytidine,light,pP1_L_VPA1.d,4.095,4455428,540639,,,,
Cytidine,light,pP2_L_C2.d,4.196,4510703,524773,,,,
Cytidine,light,pP2_L_VPA2.d,4.295,4501177,536251,,,,
Cytidine,light,pP3_L_C3.d,4.295,4771576,559979,,,,
Cytidine,light,pP3_L_VPA3.d,4.245,5612321,677324,,,,
Cytidine,light,pP3_L_VPA4.d,4.281,5567537,643165,,,,
Cytidine,light,pP4_L_C4.d,4.264,6061624,698805,,,,
Cytidine,light,pP4_L_C5.d,4.296,5915561,670685,,,,
Cytidine,light,pP4_L_VPA5.d,4.281,6319273,751023,,,,
Cytidine,heavy,pP1_H_C1.d,4.261,6529367,782302,,,,
Cytidine,heavy,pP1_H_VPA1.d,4.231,4692767,554435,,,,
Cytidine,heavy,pP1_H_VPA2.d,4.243,3492828,377089,,,,
Cytidine,heavy,pP2_H_C2.d,4.293,7157242,837844,,,,
Cytidine,heavy,pP2_H_C3.d,4.275,8296664,991083,,,,
Cytidine,heavy,pP2_H_VPA3.d,4.278,6543581,811385,,,,
Cytidine,heavy,pP3_H_C4.d,4.299,8388127,991389,,,,
Cytidine,heavy,pP3_H_VPA4.d,4.215,5358148,600626,,,,
Cytidine,heavy,pP4_H_C5.d,4.283,10194990,1132019,,,,
Cytidine,heavy,pP4_H_VPA5.d,4.28,5603571,644137,,,,
Cytidine,solv,psol2.d,4.591,0,0,,,,
Cytidine,solv,psol3.d,4.162,19672,0,,,,
Cysteic Acid,mix,pmix1.d,3.922,0,0,0,,,
Cysteic Acid,mix,pmix2.d,4.069,122517,0,0,,,
Cysteic Acid,mix,pmix3.d,4.02,117851,6304,9388,,,
Cysteic Acid,mix,pmix4.d,4.036,123314,6594,0,,,
Cysteic Acid,mix,pmix5.d,4.038,120105,6434,0,,,
Cysteic Acid,light,pP1_L_C1.d,4.062,265279,12983,0,,,
Cysteic Acid,light,pP1_L_VPA1.d,4.078,393511,15610,0,,,
Cysteic Acid,light,pP2_L_C2.d,4.114,184038,0,0,,,
Cysteic Acid,light,pP2_L_VPA2.d,4.031,313175,12781,0,,,
Cysteic Acid,light,pP3_L_C3.d,4.013,149506,0,0,,,
Cysteic Acid,light,pP3_L_VPA3.d,4.08,735235,34663,0,,,
Cysteic Acid,light,pP3_L_VPA4.d,4.083,491370,21404,0,,,
Cysteic Acid,light,pP4_L_C4.d,4.049,589291,25922,0,,,
Cysteic Acid,light,pP4_L_C5.d,4.097,186335,5641,0,,,
Cysteic Acid,light,pP4_L_VPA5.d,4.05,548900,26741,0,,,
Cysteic Acid,heavy,pP1_H_C1.d,4.046,461633,55522,92912,,,
Cysteic Acid,heavy,pP1_H_VPA1.d,4.065,589696,64218,117887,,,
Cysteic Acid,heavy,pP1_H_VPA2.d,4.061,573579,64074,109068,,,
Cysteic Acid,heavy,pP2_H_C2.d,4.028,361237,41769,67725,,,
Cysteic Acid,heavy,pP2_H_C3.d,4.043,406557,51246,79795,,,
Cysteic Acid,heavy,pP2_H_VPA3.d,4.063,504678,57033,98642,,,
Cysteic Acid,heavy,pP3_H_C4.d,4.05,329484,38728,65427,,,
Cysteic Acid,heavy,pP3_H_VPA4.d,4.082,195014,23692,39913,,,
Cysteic Acid,heavy,pP4_H_C5.d,4.084,349699,38364,62374,,,
Cysteic Acid,heavy,pP4_H_VPA5.d,4.048,398627,48750,77012,,,
Cysteic Acid,solv,psol2.d,3.862,0,0,0,,,
Cysteic Acid,solv,psol3.d,3.996,0,0,0,,,
Pantothenic Acid,mix,pmix1.d,3.889,0,0,,,,
Pantothenic Acid,mix,pmix2.d,4.168,46489040,4774838,,,,
Pantothenic Acid,mix,pmix3.d,4.169,31474800,3196896,,,,
Pantothenic Acid,mix,pmix4.d,4.168,35809740,3668717,,,,
Pantothenic Acid,mix,pmix5.d,4.171,38366900,3834661,,,,
Pantothenic Acid,light,pP1_L_C1.d,4.195,54833480,5703819,,,,
Pantothenic Acid,light,pP1_L_VPA1.d,4.177,95739740,9695051,,,,
Pantothenic Acid,light,pP2_L_C2.d,4.213,54568330,5482497,,,,
Pantothenic Acid,light,pP2_L_VPA2.d,4.163,70460880,6844205,,,,
Pantothenic Acid,light,pP3_L_C3.d,4.179,43395080,4271925,,,,
Pantothenic Acid,light,pP3_L_VPA3.d,4.196,215889200,20327700,,,,
Pantothenic Acid,light,pP3_L_VPA4.d,4.198,105800800,10010420,,,,
Pantothenic Acid,light,pP4_L_C4.d,4.165,164597900,15406150,,,,
Pantothenic Acid,light,pP4_L_C5.d,4.196,56883720,5503004,,,,
Pantothenic Acid,light,pP4_L_VPA5.d,4.182,176156200,16469850,,,,
Pantothenic Acid,heavy,pP1_H_C1.d,4.162,199782500,18621990,,,,
Pantothenic Acid,heavy,pP1_H_VPA1.d,4.181,238846300,22909620,,,,
Pantothenic Acid,heavy,pP1_H_VPA2.d,4.177,204584100,19537600,,,,
Pantothenic Acid,heavy,pP2_H_C2.d,4.16,118275800,11410600,,,,
Pantothenic Acid,heavy,pP2_H_C3.d,4.176,158321600,14793200,,,,
Pantothenic Acid,heavy,pP2_H_VPA3.d,4.179,193413300,18218240,,,,
Pantothenic Acid,heavy,pP3_H_C4.d,4.183,135934400,12829130,,,,
Pantothenic Acid,heavy,pP3_H_VPA4.d,4.182,77206420,7835747,,,,
Pantothenic Acid,heavy,pP4_H_C5.d,4.184,102331600,10337600,,,,
Pantothenic Acid,heavy,pP4_H_VPA5.d,4.164,158918000,14999960,,,,
Pantothenic Acid,solv,psol2.d,3.995,0,0,,,,
Pantothenic Acid,solv,psol3.d,4.245,0,0,,,,
Taurine,mix,pmix1.d,4.551,0,1238,,,,
Taurine,mix,pmix2.d,4.483,56609420,1725791,,,,
Taurine,mix,pmix3.d,4.467,55794720,1714325,,,,
Taurine,mix,pmix4.d,4.466,57116100,1728652,,,,
Taurine,mix,pmix5.d,4.485,54443830,1662409,,,,
Taurine,light,pP1_L_C1.d,4.493,71038430,2151812,,,,
